TaskId,TaskType,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,SearchedObjectPositionSum,TotalObjectResults,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore
3584f2e1-e562-4e4c-bf25-80200928d001,KIST,NA,46398196,2,625,982,2927,625,19924,0.2,82.0,0.10465353,0.15,0.3,0.071428575
3584f2e1-e562-4e4c-bf25-80200928d001,KIST,IDA,46320920,2,642,994,2927,642,19943,0.2,82.0,0.108512506,0.1,0.3,0.071428575
3584f2e1-e562-4e4c-bf25-80200928d001,KIST,VITRIVR,488352889,2,695,974,2927,695,19155,0.2,91.0,0.108452104,0.1,0.4,0.071428575
3584f2e1-e562-4e4c-bf25-80200928d001,KIST,CLUSTER,28725664,2,2907,984,2927,2907,12269,0.2,85.0,0.16913709,0.1,5.699999,0.071428575
3584f2e1-e562-4e4c-bf25-80200928d001,KIST,LNA,45123412,2,578,974,2927,578,19838,0.2,82.0,0.10134764,0.15,0.3,0.071428575
3584f2e1-e562-4e4c-bf25-80200958d001,KIST,STA,211459416,2,684,759,2927,684,19536,0.27142859,79.0,0.11910612,0.15,0.37142858,0.071428575
3584f2e1-e562-4e4c-bf25-80200958d001,KIST,SQA,89663166,2,1350,874,2927,1350,19989,0.27142859,81.0,0.14277782,0.1,0.41428572,0.071428575
3584f2e1-e562-4e4c-bf25-80200958d001,KIST,NA,66218624,2,617,981,2927,617,19942,0.2,81.0,0.10409092,0.15,0.3,0.071428575
3584f2e1-e562-4e4c-bf25-80200958d001,KIST,IDA,45009703,2,658,991,2927,658,19943,0.2,82.0,0.10837014,0.1,0.3,0.071428575
3584f2e1-e562-4e4c-bf25-80200958d001,KIST,VITRIVR,333167677,2,793,975,2927,793,19036,0.2,92.0,0.11213941,0.15,0.4,0.071428575
3584f2e1-e562-4e4c-bf25-80200958d001,KIST,CLUSTER,71104877,2,3032,997,2927,3032,12279,0.2,85.0,0.17478622,0.1,5.699999,0.071428575
3584f2e1-e562-4e4c-bf25-80200958d001,KIST,LNA,47753061,2,582,972,2927,582,19898,0.2,82.0,0.10106947,0.15,0.3,0.071428575
3584f2e1-e562-4e4c-bf25-80201028d001,KIST,STA,73121531,2,1315,904,3259,1315,17568,0.2,87.0,0.118967116,0.15,0.44285715,0.071428575
3584f2e1-e562-4e4c-bf25-80201028d001,KIST,SQA,199197164,2,1081,887,3259,1081,19650,0.34285715,93.0,0.15807271,0.15,0.44285715,0.071428575
3584f2e1-e562-4e4c-bf25-80201028d001,KIST,NA,156124993,2,981,887,3259,981,19024,0.2,86.0,0.11026323,0.15,0.43725616,0.071428575
3584f2e1-e562-4e4c-bf25-80201028d001,KIST,IDA,84558124,2,1378,918,3259,1378,19398,0.2,86.0,0.11538101,0.15,0.43224967,0.071428575
3584f2e1-e562-4e4c-bf25-80201028d001,KIST,VITRIVR,292980135,2,1563,885,3259,1563,18031,0.2,94.0,0.12034433,0.1,0.6,0.071428575
3584f2e1-e562-4e4c-bf25-80201028d001,KIST,CLUSTER,35126076,2,2244,880,3259,2244,12629,0.2,90.0,0.16319582,0.1,5.699999,0.071428575
3584f2e1-e562-4e4c-bf25-80201028d001,KIST,LNA,89186169,2,706,872,3259,706,18683,0.2,87.0,0.10639611,0.1,0.3715911,0.071428575
3584f2e1-e562-4e4c-bf25-80201038d001,KIST,STA,121842252,2,1366,907,3259,1366,17568,0.2,86.0,0.119718485,0.15,0.44285715,0.071428575
3584f2e1-e562-4e4c-bf25-80201038d001,KIST,SQA,132099609,2,1081,887,3259,1081,19650,0.34285715,94.0,0.15807271,0.15,0.44285715,0.071428575
3584f2e1-e562-4e4c-bf25-80201038d001,KIST,NA,72086666,2,942,895,3259,942,19059,0.2,87.0,0.10982551,0.1,0.4420302,0.071428575
3584f2e1-e562-4e4c-bf25-80201038d001,KIST,IDA,251013356,2,1381,920,3259,1381,19398,0.2,85.0,0.11498525,0.15,0.4419583,0.071428575
3584f2e1-e562-4e4c-bf25-80201038d001,KIST,VITRIVR,544596204,2,1675,884,3259,1675,18055,0.2,91.0,0.12196147,0.1,0.6,0.071428575
3584f2e1-e562-4e4c-bf25-80201038d001,KIST,CLUSTER,74852399,2,2325,883,3259,2325,12679,0.2,89.0,0.16636622,0.1,7.1285706,0.071428575
3584f2e1-e562-4e4c-bf25-80201038d001,KIST,LNA,111875499,2,693,872,3259,693,18758,0.2,87.0,0.10624386,0.15,0.44976544,0.071428575
3584f2e1-e562-4e4c-bf25-80201018d001,KIST,STA,90894964,2,1288,900,3259,1288,17568,0.2,86.0,0.1183979,0.15,0.44285715,0.071428575
3584f2e1-e562-4e4c-bf25-80201018d001,KIST,SQA,97669391,2,1081,887,3259,1081,19650,0.34285715,94.0,0.15807271,0.15,0.44285715,0.071428575
3584f2e1-e562-4e4c-bf25-80201018d001,KIST,NA,45464629,2,1017,887,3259,1017,18986,0.2,87.0,0.11078063,0.15,0.42526335,0.071428575
3584f2e1-e562-4e4c-bf25-80201018d001,KIST,IDA,93742087,2,1387,918,3259,1387,19398,0.2,86.0,0.115677185,0.15,0.42313725,0.071428575
3584f2e1-e562-4e4c-bf25-80201018d001,KIST,VITRIVR,391701554,2,1454,879,3259,1454,17989,0.2,93.0,0.11867173,0.1,0.6,0.071428575
3584f2e1-e562-4e4c-bf25-80201018d001,KIST,CLUSTER,35818680,2,2150,871,3259,2150,12565,0.2,90.0,0.16013758,0.1,5.699999,0.071428575
3584f2e1-e562-4e4c-bf25-80201018d001,KIST,LNA,60557035,2,723,869,3259,723,18588,0.2,87.0,0.10657297,0.15,0.34773397,0.071428575
3584f2e1-e562-4e4c-bf25-80201058d001,KIST,STA,313691196,2,1101,713,2198,1101,10000,0.2,89.0,0.12601,0.15,0.3,0.1
3584f2e1-e562-4e4c-bf25-80201058d001,KIST,SQA,55060943,2,2602,861,2198,2602,12082,0.2,98.0,0.15365124,0.15,0.44285715,0.1
3584f2e1-e562-4e4c-bf25-80201058d001,KIST,NA,48043354,2,1364,774,2198,1364,11554,0.2,92.0,0.12874667,0.15,0.3927701,0.071428575
3584f2e1-e562-4e4c-bf25-80201058d001,KIST,IDA,44628639,2,1589,803,2198,1589,11830,0.2,92.0,0.13265666,0.15,0.40893137,0.071428575
3584f2e1-e562-4e4c-bf25-80201058d001,KIST,VITRIVR,260425913,2,2088,790,2198,2088,10744,0.2,64.0,0.15029785,0.15,0.6,0.1
3584f2e1-e562-4e4c-bf25-80201058d001,KIST,CLUSTER,37220480,2,2194,749,2198,2194,7736,0.2,93.0,0.19810164,0.15,7.1285706,0.071428575
3584f2e1-e562-4e4c-bf25-80201058d001,KIST,LNA,114572139,2,1208,752,2198,1208,11291,0.2,91.0,0.12610993,0.1,0.34773397,0.07142942
3584f2e1-e562-4e4c-bf25-80201048d001,KIST,STA,64414192,2,1391,909,3259,1391,17568,0.2,87.0,0.12022509,0.15,0.44285715,0.071428575
3584f2e1-e562-4e4c-bf25-80201048d001,KIST,SQA,258361843,2,1081,887,3259,1081,19650,0.34285715,93.0,0.15807271,0.15,0.44285715,0.071428575
3584f2e1-e562-4e4c-bf25-80201048d001,KIST,NA,83472537,2,908,896,3259,908,19093,0.2,87.0,0.10940096,0.1,0.42525744,0.071428575
3584f2e1-e562-4e4c-bf25-80201048d001,KIST,IDA,50616955,2,1243,917,3259,1243,19398,0.2,87.0,0.11452117,0.15,0.4231338,0.071428575
3584f2e1-e562-4e4c-bf25-80201048d001,KIST,VITRIVR,348770823,2,1745,889,3259,1745,18080,0.2,93.0,0.12315345,0.15,0.6,0.071428575
3584f2e1-e562-4e4c-bf25-80201048d001,KIST,CLUSTER,63581279,2,2387,886,3259,2387,12710,0.2,89.0,0.16872992,0.15,7.1285706,0.071428575
3584f2e1-e562-4e4c-bf25-80201048d001,KIST,LNA,108915007,2,680,880,3259,680,18808,0.2,87.0,0.1059895,0.15,0.37682718,0.071428575
3584f2e1-e562-4e4c-bf25-80201108d002,KIST,STA,1011735190,3,5127,1076,1579,5127,10000,0.04761905,50.0,0.051833335,0.071428575,0.1904762,0.04761905
3584f2e1-e562-4e4c-bf25-80201108d002,KIST,SQA,50883130,3,6824,1076,1579,6824,10578,0.04761905,58.0,0.06771917,0.071428575,0.23809524,0.04761905
3584f2e1-e562-4e4c-bf25-80201108d002,KIST,NA,42208495,3,5589,1076,1579,5589,10404,0.04761905,58.0,0.0513329,0.071428575,0.23771752,0.04761905
3584f2e1-e562-4e4c-bf25-80201108d002,KIST,IDA,58587861,3,6061,1076,1579,6061,10481,0.04761905,58.0,0.052160896,0.04761905,0.23620944,0.04761905
3584f2e1-e562-4e4c-bf25-80201108d002,KIST,VITRIVR,305981203,3,5219,1127,1579,5219,10166,0.04761905,97.0,0.051830098,0.071428575,0.2857143,0.04761905
3584f2e1-e562-4e4c-bf25-80201108d002,KIST,CLUSTER,47717798,3,5261,1076,1579,5261,5403,0.04761905,71.0,0.092699826,0.04761905,2.3333328,0.04761905
3584f2e1-e562-4e4c-bf25-80201108d002,KIST,LNA,53161360,3,5278,1076,1579,5278,10270,0.04761905,58.0,0.049727295,0.071428575,0.23663431,0.04761905
3584f2e1-e562-4e4c-bf25-80201118d002,KIST,STA,128498253,3,670,907,3139,670,19178,0.14285715,86.0,0.05993723,0.071428575,0.1904762,0.04761905
3584f2e1-e562-4e4c-bf25-80201118d002,KIST,SQA,250282328,3,2013,1026,3139,2013,19879,0.14285715,86.0,0.07386354,0.04761905,0.23809524,0.04761905
3584f2e1-e562-4e4c-bf25-80201118d002,KIST,NA,361415576,3,1501,1408,3139,1501,19711,0.0952381,78.0,0.053706232,0.04761905,0.2355723,0.04761905
3584f2e1-e562-4e4c-bf25-80201118d002,KIST,IDA,69682684,3,1606,1427,3139,1606,19792,0.0952381,81.0,0.05500258,0.071428575,0.2339956,0.04761905
3584f2e1-e562-4e4c-bf25-80201118d002,KIST,VITRIVR,280724300,3,2133,1413,3139,2133,19168,0.0952381,96.0,0.054689363,0.071428575,0.2857143,0.04761905
3584f2e1-e562-4e4c-bf25-80201118d002,KIST,CLUSTER,48041959,3,3102,1398,3139,3102,11562,0.0952381,86.0,0.0891879,0.071428575,2.3333328,0.04761905
3584f2e1-e562-4e4c-bf25-80201118d002,KIST,LNA,240687814,3,1478,1400,3139,1478,19579,0.0952381,79.0,0.052532356,0.04761905,0.18688594,0.04761905
3584f2e1-e562-4e4c-bf25-80201138d002,KIST,STA,82186452,3,681,909,3139,681,19178,0.14285715,86.0,0.060205396,0.071428575,0.1904762,0.04761905
3584f2e1-e562-4e4c-bf25-80201138d002,KIST,SQA,314857234,3,2013,1026,3139,2013,19879,0.14285715,85.0,0.07386354,0.04761905,0.23809524,0.04761905
3584f2e1-e562-4e4c-bf25-80201138d002,KIST,NA,53975526,3,1501,1408,3139,1501,19711,0.0952381,81.0,0.053706232,0.04761905,0.2355723,0.04761905
3584f2e1-e562-4e4c-bf25-80201138d002,KIST,IDA,71702262,3,1606,1427,3139,1606,19792,0.0952381,81.0,0.05500258,0.071428575,0.2339956,0.04761905
3584f2e1-e562-4e4c-bf25-80201138d002,KIST,VITRIVR,410747869,3,2133,1413,3139,2133,19168,0.0952381,95.0,0.054689363,0.071428575,0.2857143,0.04761905
3584f2e1-e562-4e4c-bf25-80201138d002,KIST,CLUSTER,49653440,3,3168,1401,3139,3168,11586,0.0952381,86.0,0.09018274,0.071428575,2.3809516,0.04761905
3584f2e1-e562-4e4c-bf25-80201138d002,KIST,LNA,58793190,3,1478,1400,3139,1478,19579,0.0952381,81.0,0.052532356,0.04761905,0.18688594,0.04761905
3584f2e1-e562-4e4c-bf25-80201148d002,KIST,STA,207101245,3,1288,1266,3929,1288,28808,0.14285715,74.0,0.06747861,0.071428575,0.24285716,0.04761905
3584f2e1-e562-4e4c-bf25-80201148d002,KIST,SQA,392763240,3,286,888,3929,286,29621,0.20952381,64.0,0.08345881,0.06666667,0.30476192,0.04761905
3584f2e1-e562-4e4c-bf25-80201148d002,KIST,NA,485949879,3,1902,1500,3929,1902,29568,0.0952381,54.0,0.059862603,0.071428575,0.2355723,0.04761905
3584f2e1-e562-4e4c-bf25-80201148d002,KIST,IDA,228822779,3,2315,1516,3929,2315,29649,0.0952381,57.0,0.06151397,0.047619406,0.2339956,0.04761905
3584f2e1-e562-4e4c-bf25-80201148d002,KIST,VITRIVR,741327547,3,2427,1484,3929,2427,28334,0.0952381,93.0,0.061614014,0.071428575,0.35238096,0.04761905
3584f2e1-e562-4e4c-bf25-80201148d002,KIST,CLUSTER,108870997,3,6079,1501,3929,6079,18709,0.0952381,70.0,0.09619969,0.06666667,2.9333324,0.04761905
3584f2e1-e562-4e4c-bf25-80201148d002,KIST,LNA,385270563,3,1464,1481,3929,1464,29420,0.0952381,55.0,0.058299527,0.071428575,0.18688594,0.04761905
3584f2e1-e562-4e4c-bf25-80201158d002,KIST,STA,308633854,3,1254,1258,3929,1254,28808,0.14285715,73.0,0.06715132,0.071428575,0.24285716,0.04761905
3584f2e1-e562-4e4c-bf25-80201158d002,KIST,SQA,487112011,3,286,888,3929,286,29621,0.20952381,63.0,0.08345881,0.06666667,0.30476192,0.04761905
3584f2e1-e562-4e4c-bf25-80201158d002,KIST,NA,313055169,3,1810,1503,3929,1810,29562,0.0952381,56.0,0.059667062,0.071428575,0.19985229,0.04761905
3584f2e1-e562-4e4c-bf25-80201158d002,KIST,IDA,182559369,3,2280,1515,3929,2280,29645,0.0952381,57.0,0.061542887,0.047619518,0.21658497,0.04761905
3584f2e1-e562-4e4c-bf25-80201158d002,KIST,VITRIVR,1194278375,3,2581,1487,3929,2581,28284,0.0952381,89.0,0.06202531,0.071428575,0.35238096,0.04761905
3584f2e1-e562-4e4c-bf25-80201158d002,KIST,CLUSTER,109420772,3,5961,1495,3929,5961,18689,0.0952381,71.0,0.09528804,0.06666667,2.9333324,0.04761905
3584f2e1-e562-4e4c-bf25-80201158d002,KIST,LNA,122691807,3,1410,1484,3929,1410,29438,0.0952381,58.0,0.058226686,0.071428575,0.18533294,0.04761905
3584f2e1-e562-4e4c-bf25-80201168d002,KIST,STA,149484081,3,1291,1266,3929,1291,28808,0.14285715,75.0,0.06748522,0.071428575,0.24285716,0.04761905
3584f2e1-e562-4e4c-bf25-80201168d002,KIST,SQA,528995575,3,286,888,3929,286,29621,0.20952381,62.0,0.08345881,0.06666667,0.30476192,0.04761905
3584f2e1-e562-4e4c-bf25-80201168d002,KIST,NA,97849219,3,1879,1501,3929,1879,29571,0.0952381,58.0,0.059803642,0.04761905,0.20368378,0.04761905
3584f2e1-e562-4e4c-bf25-80201168d002,KIST,IDA,278861736,3,2306,1516,3929,2306,29651,0.0952381,56.0,0.061595935,0.047619533,0.21658497,0.04761905
3584f2e1-e562-4e4c-bf25-80201168d002,KIST,VITRIVR,930556087,3,2641,1487,3929,2641,28260,0.0952381,91.0,0.062211104,0.071428575,0.35238096,0.04761905
3584f2e1-e562-4e4c-bf25-80201168d002,KIST,CLUSTER,114144110,3,6105,1501,3929,6105,18709,0.0952381,70.0,0.09633256,0.06666667,2.9333324,0.04761905
3584f2e1-e562-4e4c-bf25-80201168d002,KIST,LNA,168366060,3,1491,1485,3929,1491,29453,0.0952381,58.0,0.05837947,0.04761905,0.19738062,0.04761905
3584f2e1-e562-4e4c-bf25-80201198d002,KIST,STA,176449192,3,1340,1268,3929,1340,28808,0.14285715,74.0,0.0678307,0.071428575,0.24285716,0.04761905
3584f2e1-e562-4e4c-bf25-80201198d002,KIST,SQA,479798636,3,286,888,3929,286,29621,0.20952381,63.0,0.08345881,0.06666667,0.30476192,0.04761905
3584f2e1-e562-4e4c-bf25-80201198d002,KIST,NA,418462603,3,1892,1494,3929,1892,29590,0.0952381,55.0,0.05979972,0.071428575,0.20322056,0.04761905
3584f2e1-e562-4e4c-bf25-80201198d002,KIST,IDA,496032155,3,2356,1516,3929,2356,29655,0.0952381,54.0,0.061668634,0.04761972,0.2031818,0.04761905
3584f2e1-e562-4e4c-bf25-80201198d002,KIST,VITRIVR,608005106,3,2829,1488,3929,2829,28185,0.0952381,94.0,0.06286475,0.04761905,0.35238096,0.04761905
3584f2e1-e562-4e4c-bf25-80201198d002,KIST,CLUSTER,340664468,3,6260,1505,3929,6260,18732,0.0952381,67.0,0.09773319,0.10000001,2.9333324,0.04761905
3584f2e1-e562-4e4c-bf25-80201198d002,KIST,LNA,302816670,3,1455,1486,3929,1455,29500,0.0952381,56.0,0.05829419,0.071428575,0.19738062,0.04761905
3584f2e1-e562-4e4c-bf25-80201188d002,KIST,STA,450651926,3,1295,1266,3929,1295,28808,0.14285715,72.0,0.06750836,0.071428575,0.24285716,0.04761905
3584f2e1-e562-4e4c-bf25-80201188d002,KIST,SQA,432917519,3,286,888,3929,286,29621,0.20952381,63.0,0.08345881,0.06666667,0.30476192,0.04761905
3584f2e1-e562-4e4c-bf25-80201188d002,KIST,NA,388588965,3,1831,1494,3929,1831,29584,0.0952381,55.0,0.059691217,0.071428575,0.20528483,0.04761905
3584f2e1-e562-4e4c-bf25-80201188d002,KIST,IDA,92620531,3,2327,1516,3929,2327,29653,0.0952381,58.0,0.061640218,0.04761971,0.20157005,0.04761905
3584f2e1-e562-4e4c-bf25-80201188d002,KIST,VITRIVR,667691123,3,2771,1488,3929,2771,28220,0.0952381,94.0,0.062665455,0.071428575,0.35238096,0.04761905
3584f2e1-e562-4e4c-bf25-80201188d002,KIST,CLUSTER,105699153,3,6129,1501,3929,6129,18710,0.0952381,70.0,0.09664911,0.10000001,2.9333324,0.04761905
3584f2e1-e562-4e4c-bf25-80201188d002,KIST,LNA,106737202,3,1420,1486,3929,1420,29488,0.0952381,58.0,0.05818841,0.071428575,0.18777382,0.04761905
3584f2e1-e562-4e4c-bf25-80201178d002,KIST,STA,421948821,3,1336,1268,3929,1336,28808,0.14285715,72.0,0.067807555,0.071428575,0.24285716,0.04761905
3584f2e1-e562-4e4c-bf25-80201178d002,KIST,SQA,315617125,3,286,888,3929,286,29621,0.20952381,65.0,0.08345881,0.06666667,0.30476192,0.04761905
3584f2e1-e562-4e4c-bf25-80201178d002,KIST,NA,86507487,3,1915,1499,3929,1915,29577,0.0952381,58.0,0.059861705,0.04761905,0.20545411,0.04761905
3584f2e1-e562-4e4c-bf25-80201178d002,KIST,IDA,90949382,3,2336,1516,3929,2336,29655,0.0952381,58.0,0.061627857,0.047619548,0.21658497,0.04761905
3584f2e1-e562-4e4c-bf25-80201178d002,KIST,VITRIVR,778846305,3,2704,1487,3929,2704,28229,0.0952381,93.0,0.062430564,0.04761905,0.35238096,0.04761905
3584f2e1-e562-4e4c-bf25-80201178d002,KIST,CLUSTER,411280160,3,6251,1505,3929,6251,18732,0.0952381,67.0,0.097595915,0.10000001,2.9333324,0.04761905
3584f2e1-e562-4e4c-bf25-80201178d002,KIST,LNA,88084574,3,1455,1484,3929,1455,29464,0.0952381,58.0,0.058338713,0.071428575,0.18533294,0.04761905
3584f2e1-e562-4e4c-bf25-80201268d002,KIST,STA,138809677,3,1293,1033,3822,1293,29175,0.18095239,61.0,0.080393195,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201268d002,KIST,SQA,309904333,3,371,744,3822,371,29787,0.24761905,57.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201268d002,KIST,NA,95576716,3,1774,1194,3822,1774,29767,0.13333334,60.0,0.0708523,0.06666667,0.23455054,0.04761905
3584f2e1-e562-4e4c-bf25-80201268d002,KIST,IDA,361509413,3,1967,1214,3822,1967,29799,0.13333334,57.0,0.073864,0.06666667,0.24419242,0.04761905
3584f2e1-e562-4e4c-bf25-80201268d002,KIST,VITRIVR,790092885,3,2288,1175,3822,2288,28319,0.13333334,92.0,0.0735858,0.06666667,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201268d002,KIST,CLUSTER,242989965,3,3621,1197,3822,3621,19384,0.13333334,68.0,0.11044308,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201268d002,KIST,LNA,111724389,3,1681,1181,3822,1681,29676,0.13333334,59.0,0.06843249,0.10000001,0.23633288,0.04761905
3584f2e1-e562-4e4c-bf25-80201248d002,KIST,STA,141034646,3,1261,1032,3822,1261,29175,0.18095239,61.0,0.08030179,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201248d002,KIST,SQA,212474077,3,371,744,3822,371,29787,0.24761905,58.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201248d002,KIST,NA,70385668,3,1743,1201,3822,1743,29764,0.13333334,59.0,0.07079024,0.10000001,0.23907667,0.04761905
3584f2e1-e562-4e4c-bf25-80201248d002,KIST,IDA,64620861,3,1965,1216,3822,1965,29800,0.13333334,60.0,0.07364981,0.10000001,0.2454756,0.04761905
3584f2e1-e562-4e4c-bf25-80201248d002,KIST,VITRIVR,406731177,3,2163,1176,3822,2163,28418,0.13333334,96.0,0.07253066,0.10000001,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201248d002,KIST,CLUSTER,86005956,3,3598,1196,3822,3598,19381,0.13333334,70.0,0.11017811,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201248d002,KIST,LNA,50229410,3,1625,1183,3822,1625,29655,0.13333334,59.0,0.06836674,0.06666667,0.27026615,0.04761905
3584f2e1-e562-4e4c-bf25-80201238d002,KIST,STA,160507588,3,1238,1025,3822,1238,29175,0.18095239,60.0,0.07969495,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201238d002,KIST,SQA,566778074,3,371,744,3822,371,29787,0.24761905,54.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201238d002,KIST,NA,225516564,3,1740,1201,3822,1740,29757,0.13333334,58.0,0.070767514,0.06666667,0.23736925,0.04761905
3584f2e1-e562-4e4c-bf25-80201238d002,KIST,IDA,276769510,3,1948,1217,3822,1948,29795,0.13333334,58.0,0.073611945,0.06666667,0.24892378,0.04761905
3584f2e1-e562-4e4c-bf25-80201238d002,KIST,VITRIVR,878538207,3,2132,1175,3822,2132,28445,0.13333334,91.0,0.072323866,0.06666667,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201238d002,KIST,CLUSTER,139327503,3,3487,1189,3822,3487,19371,0.13333334,70.0,0.10871504,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201238d002,KIST,LNA,145552640,3,1675,1184,3822,1675,29637,0.13333334,59.0,0.068470255,0.06666667,0.23633288,0.04761905
3584f2e1-e562-4e4c-bf25-80201208d002,KIST,STA,448307228,3,1178,1019,3822,1178,29175,0.18095239,58.0,0.07886286,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201208d002,KIST,SQA,370354013,3,371,744,3822,371,29787,0.24761905,56.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201208d002,KIST,NA,143909636,3,1736,1199,3822,1736,29725,0.13333334,59.0,0.07078958,0.06666667,0.24615784,0.04761905
3584f2e1-e562-4e4c-bf25-80201208d002,KIST,IDA,298031817,3,1885,1214,3822,1885,29791,0.13333334,58.0,0.07321439,0.06666667,0.24387641,0.04761905
3584f2e1-e562-4e4c-bf25-80201208d002,KIST,VITRIVR,623839295,3,1981,1172,3822,1981,28637,0.13333334,94.0,0.07093354,0.06666667,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201208d002,KIST,CLUSTER,63320882,3,3299,1184,3822,3299,19345,0.13333334,71.0,0.106555164,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201208d002,KIST,LNA,124386957,3,1691,1181,3822,1691,29555,0.13333334,59.0,0.068555035,0.06666667,0.23633288,0.04761905
3584f2e1-e562-4e4c-bf25-80201228d002,KIST,STA,172125651,3,1204,1025,3822,1204,29175,0.18095239,60.0,0.07957613,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201228d002,KIST,SQA,273634567,3,371,744,3822,371,29787,0.24761905,57.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201228d002,KIST,NA,160302662,3,1735,1200,3822,1735,29738,0.13333334,58.0,0.07079339,0.10000001,0.22925965,0.04761905
3584f2e1-e562-4e4c-bf25-80201228d002,KIST,IDA,190802712,3,1888,1213,3822,1888,29797,0.13333334,59.0,0.07328241,0.06666667,0.23209266,0.04761905
3584f2e1-e562-4e4c-bf25-80201228d002,KIST,VITRIVR,972144795,3,2018,1172,3822,2018,28595,0.13333334,90.0,0.071167454,0.06666667,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201228d002,KIST,CLUSTER,162386196,3,3443,1188,3822,3443,19366,0.13333334,70.0,0.10831281,0.10000001,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201228d002,KIST,LNA,128993981,3,1633,1180,3822,1633,29578,0.13333334,59.0,0.06844235,0.10000001,0.27026615,0.04761905
3584f2e1-e562-4e4c-bf25-80201258d002,KIST,STA,344733619,3,1270,1026,3822,1270,29175,0.18095239,59.0,0.07978635,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201258d002,KIST,SQA,467543538,3,371,744,3822,371,29787,0.24761905,55.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201258d002,KIST,NA,212965161,3,1756,1195,3822,1756,29758,0.13333334,58.0,0.07070551,0.10000001,0.23367716,0.04761905
3584f2e1-e562-4e4c-bf25-80201258d002,KIST,IDA,116671399,3,1943,1215,3822,1943,29791,0.13333334,59.0,0.07381947,0.06666667,0.24449389,0.04761905
3584f2e1-e562-4e4c-bf25-80201258d002,KIST,VITRIVR,718526319,3,2265,1174,3822,2265,28345,0.13333334,93.0,0.073393986,0.06666667,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201258d002,KIST,CLUSTER,133956082,3,3516,1191,3822,3516,19379,0.13333334,70.0,0.1090847,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201258d002,KIST,LNA,123417968,3,1620,1178,3822,1620,29662,0.13333334,59.0,0.06823402,0.10000001,0.2515081,0.04761905
3584f2e1-e562-4e4c-bf25-80201218d002,KIST,STA,189961072,3,1212,1020,3822,1212,29175,0.18095239,60.0,0.078979395,0.06666667,0.3,0.04761905
3584f2e1-e562-4e4c-bf25-80201218d002,KIST,SQA,407721032,3,371,744,3822,371,29787,0.24761905,56.0,0.099284284,0.06666667,0.34761906,0.04761905
3584f2e1-e562-4e4c-bf25-80201218d002,KIST,NA,259054078,3,1736,1199,3822,1736,29746,0.13333334,58.0,0.070730165,0.10000001,0.24934538,0.04761905
3584f2e1-e562-4e4c-bf25-80201218d002,KIST,IDA,154367522,3,1936,1218,3822,1936,29791,0.13333334,59.0,0.073554724,0.06666667,0.2600935,0.04761905
3584f2e1-e562-4e4c-bf25-80201218d002,KIST,VITRIVR,838019159,3,2094,1175,3822,2094,28486,0.13333334,92.0,0.07209122,0.10000001,0.33333334,0.04761905
3584f2e1-e562-4e4c-bf25-80201218d002,KIST,CLUSTER,67623898,3,3336,1185,3822,3336,19351,0.13333334,71.0,0.10693898,0.06666667,3.7999992,0.04761905
3584f2e1-e562-4e4c-bf25-80201218d002,KIST,LNA,130805118,3,1620,1181,3822,1620,29611,0.13333334,59.0,0.068325594,0.06666667,0.20287383,0.04761905
3584f2e1-e562-4e4c-bf25-80201298d002,KIST,STA,1250508054,3,4816,1447,3055,4816,19754,0.06666667,51.0,0.06587238,0.10000001,0.23333335,0.04761905
